,Draft_Yr,Pk,Tm,PLAYER,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per_48,BPM,VORP,1999_POS,1999_TEAM,1999_GP,1999_MPG,1999_PTS,1999_FGM-FGA,1999_FG%,1999_3PM-3PA,1999_3P%,1999_FTM-FTA,1999_FT%,2000_POS,2000_TEAM,2000_GP,2000_MPG,2000_PTS,2000_FGM-FGA,2000_FG%,2000_3PM-3PA,2000_3P%,2000_FTM-FTA,2000_FT%,2001_POS,2001_TEAM,2001_GP,2001_MPG,2001_PTS,2001_FGM-FGA,2001_FG%,2001_3PM-3PA,2001_3P%,2001_FTM-FTA,2001_FT%,2002_POS,2002_TEAM,2002_GP,2002_MPG,2002_PTS,2002_FGM-FGA,2002_FG%,2002_3PM-3PA,2002_3P%,2002_FTM-FTA,2002_FT%,2003_POS,2003_TEAM,2003_GP,2003_MPG,2003_PTS,2003_FGM-FGA,2003_FG%,2003_3PM-3PA,2003_3P%,2003_FTM-FTA,2003_FT%,2004_POS,2004_TEAM,2004_GP,2004_MPG,2004_PTS,2004_FGM-FGA,2004_FG%,2004_3PM-3PA,2004_3P%,2004_FTM-FTA,2004_FT%,2005_POS,2005_TEAM,2005_GP,2005_MPG,2005_PTS,2005_FGM-FGA,2005_FG%,2005_3PM-3PA,2005_3P%,2005_FTM-FTA,2005_FT%,2006_POS,2006_TEAM,2006_GP,2006_MPG,2006_PTS,2006_FGM-FGA,2006_FG%,2006_3PM-3PA,2006_3P%,2006_FTM-FTA,2006_FT%,2007_POS,2007_TEAM,2007_GP,2007_MPG,2007_PTS,2007_FGM-FGA,2007_FG%,2007_3PM-3PA,2007_3P%,2007_FTM-FTA,2007_FT%,2008_POS,2008_TEAM,2008_GP,2008_MPG,2008_PTS,2008_FGM-FGA,2008_FG%,2008_3PM-3PA,2008_3P%,2008_FTM-FTA,2008_FT%,2009_POS,2009_TEAM,2009_GP,2009_MPG,2009_PTS,2009_FGM-FGA,2009_FG%,2009_3PM-3PA,2009_3P%,2009_FTM-FTA,2009_FT%,2010_POS,2010_TEAM,2010_GP,2010_MPG,2010_PTS,2010_FGM-FGA,2010_FG%,2010_3PM-3PA,2010_3P%,2010_FTM-FTA,2010_FT%,2011_POS,2011_TEAM,2011_GP,2011_MPG,2011_PTS,2011_FGM-FGA,2011_FG%,2011_3PM-3PA,2011_3P%,2011_FTM-FTA,2011_FT%,2012_POS,2012_TEAM,2012_GP,2012_MPG,2012_PTS,2012_FGM-FGA,2012_FG%,2012_3PM-3PA,2012_3P%,2012_FTM-FTA,2012_FT%,2013_POS,2013_TEAM,2013_GP,2013_MPG,2013_PTS,2013_FGM-FGA,2013_FG%,2013_3PM-3PA,2013_3P%,2013_FTM-FTA,2013_FT%,2014_POS,2014_TEAM,2014_GP,2014_MPG,2014_PTS,2014_FGM-FGA,2014_FG%,2014_3PM-3PA,2014_3P%,2014_FTM-FTA,2014_FT%,2015_POS,2015_TEAM,2015_GP,2015_MPG,2015_PTS,2015_FGM-FGA,2015_FG%,2015_3PM-3PA,2015_3P%,2015_FTM-FTA,2015_FT%,2016_POS,2016_TEAM,2016_GP,2016_MPG,2016_PTS,2016_FGM-FGA,2016_FG%,2016_3PM-3PA,2016_3P%,2016_FTM-FTA,2016_FT%
20,1999,21.0,GSW,Jeff Foster,Texas State University,13,764,15750,3747,5248,703,0.497,0.13,0.615,20.6,4.9,6.9,0.9,47.5,0.145,1.3,13.0,,,,,,,,,,,,,,,,,,,,,,,PF,IND,71,16.2,3.5,1.4-3.0,.469,0.0-0.1,.286,0.7-1.3,.516,PF,IND,82,21.8,5.7,2.2-4.8,.449,0.0-0.2,.133,1.4-2.2,.610,PF,IND,77,10.4,2.1,0.8-2.3,.360,0.0-0.0,.000,0.4-0.8,.540,PF,IND,82,23.9,6.1,2.4-4.4,.544,0.0-0.0,.000,1.3-1.9,.669,,,,,,,,,,,,,,,,,,,,,,,PF,IND,75,23.2,4.3,1.6-3.5,.469,0.0-0.0,.000,1.0-1.6,.639,PF,IND,77,24.5,6.4,2.7-4.8,.550,0.0-0.0,.000,1.1-1.9,.593,PF,IND,74,24.7,6.1,2.4-4.8,.501,0.0-0.1,.286,1.3-2.0,.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1999,22.0,HOU,Kenny Thomas,University of New Mexico,11,632,17306,5876,4341,975,0.465,0.244,0.699,27.4,9.3,6.9,1.5,31.2,0.086,-0.5,6.6,,,,,,,,,,,,PF,HOU,72,25.0,8.3,2.9-7.4,.399,0.4-1.7,.262,1.9-2.9,.660,PF,HOU,74,24.6,7.1,2.8-6.3,.443,0.3-1.2,.272,1.2-1.7,.722,PF,HOU,72,34.5,14.1,5.5-11.5,.478,0.0-0.2,.000,3.1-4.7,.664,,,,,,,,,,,,PF,PHI,74,36.5,13.6,5.1-11.0,.469,0.0-0.1,.200,3.3-4.4,.752,PF,PHI/SAC,73,29.7,12.4,5.0-10.7,.470,0.0-0.1,.200,2.4-3.1,.762,PF,SAC,82,28.0,9.1,3.7-7.4,.505,0.0-0.0,.000,1.7-2.5,.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1999,23.0,LAL,Devean George,Augsburg College,11,630,11682,3536,1975,543,0.392,0.343,0.721,18.5,5.6,3.1,0.9,18.2,0.075,-1.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,LAL,82,21.5,7.1,2.6-6.4,.411,0.8-2.2,.371,1.0-1.5,.675,SF,LAL,71,22.7,6.9,2.5-6.5,.390,0.7-1.9,.371,1.2-1.5,.790,SF,LAL,82,23.8,7.4,2.8-7.0,.408,0.8-2.3,.349,0.9-1.2,.760,,,,,,,,,,,,SF,LAL,71,21.7,6.3,2.4-6.0,.400,0.7-2.3,.313,0.8-1.2,.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1999,24.0,UTA,Andrei Kirilenko,,13,797,23916,9431,4352,2169,0.474,0.31,0.754,30.0,11.8,5.5,2.7,75.4,0.151,5.0,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,UTAH,82,26.2,10.7,3.5-7.7,.450,0.3-1.2,.250,3.5-4.5,.768,SF,UTAH,80,27.7,12.0,3.9-8.0,.491,0.5-1.4,.325,3.7-4.6,.800,SF,UTAH,78,37.1,16.5,5.3-11.9,.443,0.9-2.6,.338,5.0-6.4,.790,,,,,,,,,,,,,,,,,,,,,,,SF,UTAH,70,29.3,8.3,2.8-6.0,.471,0.2-1.1,.213,2.5-3.4,.728,SF,UTAH,72,30.8,11.0,3.8-7.6,.506,0.6-1.6,.379,2.8-3.6,.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1999,25.0,MIA,Tim James,University of Miami,3,43,261,68,46,11,0.329,0.333,0.652,6.1,1.6,1.1,0.3,0.0,-0.003,-7.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1999,26.0,IND,Vonteego Cummings,University of Pittsburgh,3,199,3789,1381,373,534,0.383,0.321,0.726,19.0,6.9,1.9,2.7,2.2,0.028,-2.9,-0.9,,,,,,,,,,,,PG,GS,75,23.9,9.4,3.5-8.7,.405,0.7-2.0,.325,1.7-2.3,.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1999,27.0,ATL,Jumaine Jones,University of Georgia,8,471,9780,3325,1987,408,0.424,0.349,0.704,20.8,7.1,4.2,0.9,15.1,0.074,-1.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,CLE,81,26.4,8.3,3.5-7.9,.448,0.6-2.1,.310,0.6-0.8,.662,SF,CLE,80,27.6,9.8,3.9-8.9,.434,1.4-3.9,.354,0.7-1.0,.687,,,,,,,,,,,,SF,LAL,76,24.1,7.6,2.8-6.4,.432,1.3-3.4,.391,0.7-1.0,.733,SF,CHA,76,27.5,10.5,3.9-9.7,.405,1.5-4.4,.343,1.2-1.6,.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1999,28.0,UTA,Scott Padgett,University of Kentucky,8,448,5613,1874,1227,325,0.41,0.373,0.736,12.5,4.2,2.7,0.7,13.2,0.113,-0.1,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,UTAH,75,17.3,6.7,2.5-5.3,.476,0.7-1.5,.434,1.0-1.4,.735,PF,UTAH,82,16.1,5.7,2.1-5.2,.402,0.5-1.6,.338,1.0-1.3,.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1999,29.0,SAS,Leon Smith,,2,15,104,33,33,3,0.393,0.0,0.647,6.9,2.2,2.2,0.2,0.2,0.112,-4.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1999,30.0,LAL,John Celestand,Villanova University,1,16,185,37,11,20,0.333,0.222,0.833,11.6,2.3,0.7,1.3,-0.1,-0.038,-7.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1999,31.0,LAC,Rico Hill,Illinois State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1999,32.0,CHI,Michael Ruffin,University of Tulsa,9,414,5966,716,1632,250,0.407,0.0,0.459,14.4,1.7,3.9,0.6,6.8,0.055,-1.2,1.2,,,,,,,,,,,,PF,CHI,71,13.7,2.2,0.8-1.9,.420,0.0-0.0,.000,0.6-1.2,.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,WSH,79,16.0,1.4,0.5-1.3,.414,0.0-0.0,.000,0.4-0.8,.433,PF,WSH,76,13.3,1.4,0.4-1.0,.442,0.0-0.0,.000,0.5-1.0,.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1999,33.0,DEN,Chris Herren,"California State University, Fresno",2,70,1005,224,73,167,0.336,0.328,0.692,14.4,3.2,1.0,2.4,0.5,0.025,-5.6,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1999,34.0,NJN,Evan Eschmeyer,Northwestern University,4,153,2138,421,601,76,0.463,0.0,0.621,14.0,2.8,3.9,0.5,4.0,0.09,-1.1,0.5,,,,,,,,,,,,,,,,,,,,,,,C,NJ,74,18.0,3.4,1.2-2.7,.460,0.0-0.0,.000,0.9-1.4,.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1999,35.0,WAS,Calvin Booth,Pennsylvania State University,10,366,4477,1190,1010,151,0.451,0.222,0.748,12.2,3.3,2.8,0.4,8.0,0.086,-1.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,SEA,71,17.0,4.9,1.9-4.1,.466,0.0-0.0,.000,1.1-1.3,.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1999,36.0,DAL,Wang Zhizhi,,5,137,1256,604,231,39,0.417,0.385,0.735,9.2,4.4,1.7,0.3,2.1,0.078,-4.3,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1999,37.0,VAN,Obinna Ekezie,University of Maryland,4,143,1516,510,383,31,0.423,0.0,0.72,10.6,3.6,2.7,0.2,1.7,0.054,-6.1,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1999,38.0,ORL,Laron Profit,University of Maryland,4,135,1537,441,209,166,0.419,0.236,0.712,11.4,3.3,1.5,1.2,0.7,0.021,-3.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1999,39.0,CLE,A.J. Bramlett,University of Arizona,1,8,61,8,22,0,0.19,0.0,0.0,7.6,1.0,2.8,0.0,-0.2,-0.129,-16.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1999,40.0,DAL,Gordan Giricek,,6,384,8824,3670,941,584,0.442,0.368,0.823,23.0,9.6,2.5,1.5,8.0,0.044,-3.1,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,ORL/MEM,76,28.3,12.3,4.6-10.6,.436,1.1-3.3,.341,2.0-2.4,.820,SG,ORL/UTAH,73,28.0,11.3,4.3-9.9,.436,0.8-2.1,.395,1.8-2.2,.854,SG,UTAH,81,20.5,8.8,3.5-7.8,.448,0.5-1.3,.362,1.4-1.7,.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1999,41.0,DEN,Francisco Elson,University of California,9,472,7207,1726,1638,260,0.478,0.188,0.7,15.3,3.7,3.5,0.6,11.7,0.078,-1.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,DEN,72,21.9,4.9,2.1-3.9,.532,0.0-0.1,.200,0.7-1.0,.662,C,SA,70,19.0,5.0,2.1-4.0,.511,0.0-0.0,.000,0.9-1.1,.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1999,42.0,MIN,Louis Bullock,University of Michigan,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1999,43.0,CHH,Lee Nailon,Texas Christian University,6,306,5820,2622,936,298,0.474,0.111,0.786,19.0,8.6,3.1,1.0,8.0,0.066,-3.1,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,CHA,79,24.2,10.8,4.7-9.7,.483,0.0-0.0,.500,1.4-1.9,.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1999,44.0,HOU,Tyrone Washington,Mississippi State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1999,45.0,SAC,Ryan Robertson,University of Kansas,1,1,25,5,0,0,0.333,0.0,1.0,25.0,5.0,0.0,0.0,0.0,-0.022,-8.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1999,46.0,NYK,J.R. Koch,University of Iowa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1999,47.0,PHI,Todd MacCulloch,University of Washington,4,223,3439,1369,888,121,0.541,0.0,0.642,15.4,6.1,4.0,0.5,11.9,0.166,0.2,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1999,48.0,MIL,Galen Young,University of North Carolina at Charlotte,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1999,49.0,CHI,Lari Ketner,University of Massachusetts Amherst,2,25,139,34,34,2,0.406,0.0,0.667,5.6,1.4,1.4,0.1,0.0,-0.015,-11.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1999,50.0,HOU,Venson Hamilton,University of Nebraska,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1999,51.0,VAN,Antwain Smith,Saint Paul's College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1999,52.0,POR,Roberto Bergersen,Boise State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1999,53.0,MIA,Rodney Buford,Creighton University,5,230,4182,1472,598,179,0.412,0.3,0.758,18.2,6.4,2.6,0.8,2.9,0.033,-4.6,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1999,54.0,DET,Melvin Levett,University of Cincinnati,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1999,55.0,BOS,Kris Clack,University of Texas at Austin,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1999,56.0,GSW,Tim Young,Stanford University,1,25,137,54,35,5,0.333,0.0,0.778,5.5,2.2,1.4,0.2,0.2,0.058,-7.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
