,RK,PLAYER,TEAM,GP,PPG,FTM,FTA,total_FTM,total_FTA,FT%
2730,71,"Shane Gibson, G",SHU,29,21.6,4.0,4.6,115,132,0.871
2731,72,"Demitrius Conger, F",SBON,29,14.3,4.1,4.8,120,138,0.87
2732,73,"Eric Washington, G",PRE,24,8.5,2.2,2.5,53,61,0.869
2733,74,"Tyler Haws, G",BYU,32,20.9,5.1,5.9,164,189,0.868
2734,75,"Ben McLemore, G",KU,34,16.4,3.3,3.8,111,128,0.867
2735,76,"Jackson Stevenett, F",SUU,30,17.6,4.6,5.3,137,158,0.867
2736,77,"Keion Bell, G",MIZ,31,11.1,2.7,3.1,84,97,0.866
2737,78,"Daniel Munoz, G",AMER,30,10.3,2.4,2.7,71,82,0.866
2738,79,"Langston Hall, G",MER,29,11.0,2.9,3.3,83,96,0.865
2739,80,"Jack Isenbarger, G",ELON,32,13.2,2.6,3.0,83,96,0.865
2740,81,"Nik Cochran, G",DAV,33,9.8,3.4,3.6,112,119,0.941
2741,82,"Keith Hornsby, G",UNCA,30,15.0,3.3,3.6,99,107,0.925
2742,83,"Scott Wood, F",NCST,34,12.7,2.4,2.6,81,88,0.92
2743,84,"Phil Forte III, G",OKST,32,10.4,2.3,2.5,73,80,0.913
2744,85,"Austin Morgan, G",YALE,31,10.9,3.0,3.3,93,102,0.912
2745,86,"Holton Hunsaker, G",UVU,32,13.2,3.3,3.6,104,115,0.904
2746,87,"Wes Eikmeier, G",CSU,33,12.7,2.8,3.1,92,102,0.902
2747,88,"Colt Ryan, G-F",EVAN,30,19.6,4.8,5.4,144,161,0.894
2748,89,"Kevin Dillard, G",DAY,31,15.3,4.5,5.1,140,157,0.892
2749,90,"Travis Smith, G",MER,34,13.5,3.1,3.5,105,118,0.89
2750,91,"Corey Walden, G",EKY,33,12.6,3.6,4.1,120,135,0.889
2751,92,"Johnny Dee, G",USD,34,15.0,2.6,2.9,87,98,0.888
2752,93,"Juevol Myles, G",SDAK,30,15.4,4.7,5.3,141,159,0.887
2753,94,"Lamont Jones, G",IONA,33,23.0,6.6,7.5,219,247,0.887
2754,95,"Rotnei Clarke, G",BUT,31,16.7,2.3,2.5,70,79,0.886
2755,96,"Darien Brothers, G",RICH,32,14.5,3.3,3.8,106,120,0.883
2756,97,"Myles Mack, G",RUTG,31,13.6,2.4,2.7,75,85,0.882
2757,98,"Brian Barbour, G",CLMB,27,12.1,4.1,4.7,112,127,0.882
2758,99,"Travis Bader, G",OAK,32,21.9,5.3,6.0,170,193,0.881
2759,100,"Desi Washington, G",SPU,30,14.6,2.2,2.5,66,75,0.88
2760,101,"Marshall Henderson, G",MISS,34,20.1,4.7,5.4,161,183,0.88
2761,102,"Miguel Paul, G",ECU,28,13.2,4.4,5.0,124,141,0.879
2762,103,"Ryan Broekhoff, F",VALP,32,15.9,3.6,4.1,115,131,0.878
2763,104,"Luke Apfeld, F",UVM,27,10.7,3.2,3.6,86,98,0.878
2764,105,"Joe Young, G",HOU,30,17.9,4.5,5.2,136,155,0.877
2765,106,"Matthew Dellavedova, G",SMC,33,15.8,3.7,4.2,121,138,0.877
2766,107,"Scott Bamforth, G",WEB,32,13.2,2.4,2.8,78,89,0.876
2767,108,"Parker Smith, G",UNF,32,16.3,2.6,3.0,84,96,0.875
2768,109,"Jordan Cyphers, G",TNST,31,12.3,3.8,4.3,117,134,0.873
2769,110,"Kellen Dunham, G",BUT,34,9.9,2.6,3.0,88,101,0.871
2770,111,"Shane Gibson, G",SHU,29,21.6,4.0,4.6,115,132,0.871
2771,112,"Demitrius Conger, F",SBON,29,14.3,4.1,4.8,120,138,0.87
2772,113,"Eric Washington, G",PRE,24,8.5,2.2,2.5,53,61,0.869
2773,114,"Tyler Haws, G",BYU,32,20.9,5.1,5.9,164,189,0.868
2774,115,"Ben McLemore, G",KU,34,16.4,3.3,3.8,111,128,0.867
2775,116,"Jackson Stevenett, F",SUU,30,17.6,4.6,5.3,137,158,0.867
2776,117,"Keion Bell, G",MIZ,31,11.1,2.7,3.1,84,97,0.866
2777,118,"Daniel Munoz, G",AMER,30,10.3,2.4,2.7,71,82,0.866
2778,119,"Langston Hall, G",MER,29,11.0,2.9,3.3,83,96,0.865
2779,120,"Jack Isenbarger, G",ELON,32,13.2,2.6,3.0,83,96,0.865
2780,1,"Travis Bader, G",OAK,33,20.6,5.0,5.3,164,174,0.943
2781,2,"Johnny Dee, G",USD,32,16.8,3.3,3.6,107,114,0.939
2782,3,"Neil Watson, G",USM,32,10.4,3.0,3.3,97,104,0.933
2783,4,"Brenton Williams, G",SC,34,14.9,3.5,3.8,120,129,0.93
2784,5,"Four McGlynn, G",TOWS,33,8.8,2.6,2.8,86,94,0.915
2785,6,"Josh Greene, G",CSN,35,16.0,4.8,5.3,169,185,0.914
2786,7,"Brett Olson, G",DEN,31,14.5,3.0,3.3,92,102,0.902
2787,8,"Charlie Lee, G",CLEV,29,9.8,2.8,3.1,82,91,0.901
2788,9,"Grant Mullins, G",CLMB,24,11.7,3.3,3.7,80,89,0.899
2789,10,"Tyler Harvey, G",EWU,31,21.8,5.0,5.6,156,174,0.897
2790,11,"Myles Mack, G",RUTG,33,14.9,3.4,3.8,111,124,0.895
2791,12,"Riley Grabau, G",WYO,32,10.4,2.6,2.9,83,93,0.892
2792,13,"Jeff Stubbs, G",JKST,28,7.1,2.9,3.3,82,92,0.891
2793,14,"Nick Kellogg, G",OHIO,34,15.7,2.6,2.9,88,99,0.889
2794,15,"Rodney Glasgow, G",VMI,31,18.4,3.0,3.4,94,106,0.887
2795,16,"Joe Young, G",ORE,32,18.6,4.5,5.1,145,164,0.884
2796,17,"R.J. Hunter, G",GAST,32,18.4,4.3,4.8,137,155,0.884
2797,18,"Kyree Jones, G",UMES,25,13.4,3.6,4.1,90,102,0.882
2798,19,"Billy Baron, G",CAN,33,24.2,6.5,7.4,216,245,0.882
2799,20,"Marcus Paige, G",UNC,32,17.4,3.9,4.4,125,142,0.88
2800,21,"Zavier Turner, G",BALL,30,12.1,3.2,3.6,95,108,0.88
2801,22,"Tyler Haws, G",BYU,32,23.4,6.8,7.8,219,249,0.88
2802,23,"Cezar Guerrero, G",FRES,33,12.6,2.6,3.0,87,99,0.879
2803,24,"Andrew Bock, G",PAC,30,11.0,4.8,5.5,144,164,0.878
2804,25,"Travis Betran, G",PEAY,30,15.9,3.6,4.1,107,122,0.877
2805,26,"Jalan West, G",NWST,31,19.4,5.3,6.0,163,186,0.876
2806,27,"Kevin Pangos, G",GONZ,34,14.1,3.1,3.5,105,120,0.875
2807,28,"CJ Wilcox, G",WASH,32,18.3,3.2,3.7,103,118,0.873
2808,29,"D'Vauntes Smith-Rivera, G",GTWN,31,17.0,4.6,5.3,144,165,0.873
2809,30,"Phil Forte III, G",OKST,33,13.3,2.7,3.1,89,102,0.873
2810,31,"Kenny Chery, G",BAY,34,11.6,2.6,3.0,89,102,0.873
2811,32,"Malcolm Brogdon, G",UVA,34,12.6,3.2,3.6,108,124,0.871
2812,33,"KT Harrell, G",AUB,30,18.3,4.5,5.1,134,154,0.87
2813,34,"C.J. Cooper, G",UTEP,33,9.8,2.4,2.8,80,92,0.87
2814,35,"Parker Wentz, G",ACU,31,13.9,2.6,3.0,80,92,0.87
2815,36,"Marcus Burton, G",WAG,28,11.0,2.4,2.7,66,76,0.868
2816,37,"Brandon Clark, G",SCU,33,16.9,4.4,5.1,145,167,0.868
2817,38,"J.J. Mann, G",BEL,33,18.3,3.8,4.3,124,143,0.867
2818,39,"Julius Brown, G",TOL,33,14.8,3.5,4.1,117,135,0.867
2819,40,"Chris Harrison-Docks, G",WKU,24,9.9,2.2,2.5,52,60,0.867
2820,41,"Doug McDermott, F",CREI,33,26.9,5.3,6.1,175,202,0.866
2821,42,"Holton Hunsaker, G",UVU,31,14.0,4.8,5.5,149,172,0.866
2822,43,"Jason Brickman, G",LIU,29,11.3,2.6,3.0,76,88,0.864
2823,44,"Brandon Bos, G",SDAK,30,11.9,3.4,3.9,101,117,0.863
2824,45,"Josh Gasser, G",WIS,33,9.2,3.2,3.8,107,124,0.863
2825,46,"Ian Miller, G",FSU,30,13.7,2.9,3.4,88,102,0.863
2826,47,"Bryce Scott, G",LAF,30,11.5,2.3,2.7,69,80,0.863
2827,48,"Jared Brownridge, G",SCU,33,17.2,3.2,3.7,106,123,0.862
2828,49,"D'Angelo Harrison, G",SJU,32,17.7,5.4,6.3,174,202,0.861
2829,50,"Matthew Wright, G",SBON,32,16.3,3.9,4.5,124,144,0.861
2830,51,"Matt Van Scyoc, F",CIT,33,14.3,3.5,4.1,117,136,0.86
2831,52,"Lawrence Alexander, G",NDSU,31,10.8,2.6,3.0,80,93,0.86
2832,53,"Steven Spieth, F",BRWN,28,8.3,2.9,3.3,80,93,0.86
2833,54,"Dyami Starks, G",BRY,30,18.9,3.1,3.6,92,107,0.86
2834,55,"Ty Greene, G",UPST,25,14.5,3.7,4.3,92,107,0.86
2835,56,"Peter Hooley, G",ALBY,31,15.7,4.7,5.5,147,171,0.86
2836,57,"Markel Starks, G",GTWN,31,17.1,4.1,4.8,128,149,0.859
2837,58,"Tyshawn Bell, F",DSU,28,12.1,2.6,3.0,73,85,0.859
2838,59,"Shabazz Napier, G",CONN,34,17.4,5.2,6.0,176,205,0.859
2839,60,"Cameron Ayers, G",BUCK,30,15.4,3.0,3.5,91,106,0.858
2840,61,"Jordan Gregory, G",MONT,30,13.8,3.2,3.8,97,113,0.858
2841,62,"Jason Calliste, G",ORE,32,12.4,3.6,4.2,115,134,0.858
2842,63,"Langston Hall, G",MER,34,14.7,3.9,4.5,132,154,0.857
2843,64,"Eron Harris, G",WVU,32,17.4,3.5,4.1,113,132,0.856
2844,65,"Branden Frazier, G",FOR,31,18.2,4.8,5.6,148,173,0.855
2845,66,"Daniel Stewart, F",RID,31,15.2,6.0,7.1,187,219,0.854
2846,67,"Keon Johnson, G",WIN,33,12.3,2.8,3.3,93,109,0.853
2847,68,"Warren Gillis, G",CCAR,33,14.8,4.2,4.9,138,162,0.852
2848,69,"Ron Baker, G",WICH,34,13.1,3.2,3.7,108,127,0.85
2849,70,"Kyan Anderson, G",TCU,31,17.0,5.1,6.0,159,187,0.85
2850,71,"Bryce Cotton, G",PROV,34,21.4,6.4,7.6,219,258,0.849
2851,72,"Akeem Richmond, G",ECU,33,18.4,2.9,3.4,95,112,0.848
2852,73,"Trevor Releford, G",ALA,31,18.5,4.1,4.9,128,151,0.848
2853,74,"Desi Washington, G",SPU,31,13.5,3.2,3.8,100,118,0.847
2854,75,"D.J. Balentine, G",EVAN,33,22.8,6.5,7.7,216,255,0.847
2855,76,"LaVonte Dority, G",VALP,33,16.0,4.4,5.2,144,170,0.847
2856,77,"Sean Kilpatrick, G",CIN,33,20.7,5.4,6.3,177,209,0.847
2857,78,"K.J. McDaniels, F",CLEM,32,17.0,4.3,5.1,138,163,0.847
2858,79,"Rashawn Rembert, G",ETSU,33,16.8,3.5,4.1,114,135,0.844
2859,80,"Cleanthony Early, F",WICH,34,15.8,4.3,5.1,146,173,0.844
2860,81,"Tyler Harris, F",PROV,34,11.5,3.0,3.6,102,121,0.843
2861,82,"Avry Holmes, G",SF,32,12.6,3.2,3.8,102,121,0.843
2862,83,"Evan Payne, G",LMU,32,15.5,3.7,4.3,117,139,0.842
2863,84,"Karvel Anderson, G",RMU,34,19.1,2.5,3.0,85,101,0.842
2864,85,"Deron Powers, G",HAMP,30,11.6,3.5,4.2,106,126,0.841
2865,86,"Glenn Cosey, G",EKY,33,18.8,4.5,5.3,148,176,0.841
2866,87,"Nic Moore, G",SMU,32,13.7,3.1,3.7,100,119,0.84
2867,88,"Keon Lewis, G",UTSA,27,12.6,5.2,6.2,141,168,0.839
2868,89,"Juwan Howard Jr., F",DET,32,18.3,3.1,3.7,99,118,0.839
2869,90,"Jordan Adams, G",UCLA,33,17.2,4.5,5.4,149,178,0.837
2870,91,"Will Felder, F",M-OH,31,14.2,3.6,4.4,113,135,0.837
2871,92,"Jalen Riley, G",ETSU,33,13.2,4.8,5.8,159,190,0.837
2872,93,"Andrew Rowsey, G",UNCA,32,20.3,4.3,5.2,138,165,0.836
2873,94,"Bryon Allen, G",GMU,29,15.4,3.2,3.8,92,110,0.836
2874,95,"Andre Hollins, G",MINN,31,14.2,4.1,4.9,127,152,0.836
2875,96,"Michael Dixon Jr., G",MEM,32,11.8,2.4,2.8,76,91,0.835
2876,97,"Ben Dillard, G",UALR,29,7.3,2.6,3.1,76,91,0.835
2877,98,"Aaron Thomas, G",FSU,32,14.1,3.8,4.5,121,145,0.834
2878,99,"Jordan Dykstra, F",SDST,31,16.0,4.7,5.6,145,174,0.833
2879,100,"Langston Galloway, G",JOES,33,17.5,3.3,4.0,109,132,0.826
2880,1,"Travis Bader, G",OAK,33,20.6,5.0,5.3,164,174,0.943
2881,2,"Johnny Dee, G",USD,32,16.8,3.3,3.6,107,114,0.939
2882,3,"Neil Watson, G",USM,32,10.4,3.0,3.3,97,104,0.933
2883,4,"Brenton Williams, G",SC,34,14.9,3.5,3.8,120,129,0.93
2884,5,"Four McGlynn, G",TOWS,33,8.8,2.6,2.8,86,94,0.915
2885,6,"Josh Greene, G",CSN,35,16.0,4.8,5.3,169,185,0.914
2886,7,"Brett Olson, G",DEN,31,14.5,3.0,3.3,92,102,0.902
2887,8,"Charlie Lee, G",CLEV,29,9.8,2.8,3.1,82,91,0.901
2888,9,"Grant Mullins, G",CLMB,24,11.7,3.3,3.7,80,89,0.899
2889,10,"Tyler Harvey, G",EWU,31,21.8,5.0,5.6,156,174,0.897
2890,11,"Myles Mack, G",RUTG,33,14.9,3.4,3.8,111,124,0.895
2891,12,"Riley Grabau, G",WYO,32,10.4,2.6,2.9,83,93,0.892
2892,13,"Jeff Stubbs, G",JKST,28,7.1,2.9,3.3,82,92,0.891
2893,14,"Nick Kellogg, G",OHIO,34,15.7,2.6,2.9,88,99,0.889
2894,15,"Rodney Glasgow, G",VMI,31,18.4,3.0,3.4,94,106,0.887
2895,16,"Joe Young, G",ORE,32,18.6,4.5,5.1,145,164,0.884
2896,17,"R.J. Hunter, G",GAST,32,18.4,4.3,4.8,137,155,0.884
2897,18,"Kyree Jones, G",UMES,25,13.4,3.6,4.1,90,102,0.882
2898,19,"Billy Baron, G",CAN,33,24.2,6.5,7.4,216,245,0.882
2899,20,"Marcus Paige, G",UNC,32,17.4,3.9,4.4,125,142,0.88
2900,21,"Zavier Turner, G",BALL,30,12.1,3.2,3.6,95,108,0.88
2901,22,"Tyler Haws, G",BYU,32,23.4,6.8,7.8,219,249,0.88
2902,23,"Cezar Guerrero, G",FRES,33,12.6,2.6,3.0,87,99,0.879
2903,24,"Andrew Bock, G",PAC,30,11.0,4.8,5.5,144,164,0.878
2904,25,"Travis Betran, G",PEAY,30,15.9,3.6,4.1,107,122,0.877
2905,26,"Jalan West, G",NWST,31,19.4,5.3,6.0,163,186,0.876
2906,27,"Kevin Pangos, G",GONZ,34,14.1,3.1,3.5,105,120,0.875
2907,28,"CJ Wilcox, G",WASH,32,18.3,3.2,3.7,103,118,0.873
2908,29,"D'Vauntes Smith-Rivera, G",GTWN,31,17.0,4.6,5.3,144,165,0.873
2909,30,"Phil Forte III, G",OKST,33,13.3,2.7,3.1,89,102,0.873
2910,31,"Kenny Chery, G",BAY,34,11.6,2.6,3.0,89,102,0.873
2911,32,"Malcolm Brogdon, G",UVA,34,12.6,3.2,3.6,108,124,0.871
2912,33,"KT Harrell, G",AUB,30,18.3,4.5,5.1,134,154,0.87
2913,34,"C.J. Cooper, G",UTEP,33,9.8,2.4,2.8,80,92,0.87
2914,35,"Parker Wentz, G",ACU,31,13.9,2.6,3.0,80,92,0.87
2915,36,"Marcus Burton, G",WAG,28,11.0,2.4,2.7,66,76,0.868
2916,37,"Brandon Clark, G",SCU,33,16.9,4.4,5.1,145,167,0.868
2917,38,"J.J. Mann, G",BEL,33,18.3,3.8,4.3,124,143,0.867
2918,39,"Julius Brown, G",TOL,33,14.8,3.5,4.1,117,135,0.867
2919,40,"Chris Harrison-Docks, G",WKU,24,9.9,2.2,2.5,52,60,0.867
2920,41,"Travis Bader, G",OAK,33,20.6,5.0,5.3,164,174,0.943
2921,42,"Johnny Dee, G",USD,32,16.8,3.3,3.6,107,114,0.939
2922,43,"Neil Watson, G",USM,32,10.4,3.0,3.3,97,104,0.933
2923,44,"Brenton Williams, G",SC,34,14.9,3.5,3.8,120,129,0.93
2924,45,"Four McGlynn, G",TOWS,33,8.8,2.6,2.8,86,94,0.915
2925,46,"Josh Greene, G",CSN,35,16.0,4.8,5.3,169,185,0.914
2926,47,"Brett Olson, G",DEN,31,14.5,3.0,3.3,92,102,0.902
2927,48,"Charlie Lee, G",CLEV,29,9.8,2.8,3.1,82,91,0.901
2928,49,"Grant Mullins, G",CLMB,24,11.7,3.3,3.7,80,89,0.899
2929,50,"Tyler Harvey, G",EWU,31,21.8,5.0,5.6,156,174,0.897
2930,51,"Myles Mack, G",RUTG,33,14.9,3.4,3.8,111,124,0.895
2931,52,"Riley Grabau, G",WYO,32,10.4,2.6,2.9,83,93,0.892
2932,53,"Jeff Stubbs, G",JKST,28,7.1,2.9,3.3,82,92,0.891
2933,54,"Nick Kellogg, G",OHIO,34,15.7,2.6,2.9,88,99,0.889
2934,55,"Rodney Glasgow, G",VMI,31,18.4,3.0,3.4,94,106,0.887
2935,56,"Joe Young, G",ORE,32,18.6,4.5,5.1,145,164,0.884
2936,57,"R.J. Hunter, G",GAST,32,18.4,4.3,4.8,137,155,0.884
2937,58,"Kyree Jones, G",UMES,25,13.4,3.6,4.1,90,102,0.882
2938,59,"Billy Baron, G",CAN,33,24.2,6.5,7.4,216,245,0.882
2939,60,"Marcus Paige, G",UNC,32,17.4,3.9,4.4,125,142,0.88
2940,61,"Zavier Turner, G",BALL,30,12.1,3.2,3.6,95,108,0.88
2941,62,"Tyler Haws, G",BYU,32,23.4,6.8,7.8,219,249,0.88
2942,63,"Cezar Guerrero, G",FRES,33,12.6,2.6,3.0,87,99,0.879
2943,64,"Andrew Bock, G",PAC,30,11.0,4.8,5.5,144,164,0.878
2944,65,"Travis Betran, G",PEAY,30,15.9,3.6,4.1,107,122,0.877
2945,66,"Jalan West, G",NWST,31,19.4,5.3,6.0,163,186,0.876
2946,67,"Kevin Pangos, G",GONZ,34,14.1,3.1,3.5,105,120,0.875
2947,68,"CJ Wilcox, G",WASH,32,18.3,3.2,3.7,103,118,0.873
2948,69,"D'Vauntes Smith-Rivera, G",GTWN,31,17.0,4.6,5.3,144,165,0.873
2949,70,"Phil Forte III, G",OKST,33,13.3,2.7,3.1,89,102,0.873
2950,71,"Kenny Chery, G",BAY,34,11.6,2.6,3.0,89,102,0.873
2951,72,"Malcolm Brogdon, G",UVA,34,12.6,3.2,3.6,108,124,0.871
2952,73,"KT Harrell, G",AUB,30,18.3,4.5,5.1,134,154,0.87
2953,74,"C.J. Cooper, G",UTEP,33,9.8,2.4,2.8,80,92,0.87
2954,75,"Parker Wentz, G",ACU,31,13.9,2.6,3.0,80,92,0.87
2955,76,"Marcus Burton, G",WAG,28,11.0,2.4,2.7,66,76,0.868
2956,77,"Brandon Clark, G",SCU,33,16.9,4.4,5.1,145,167,0.868
2957,78,"J.J. Mann, G",BEL,33,18.3,3.8,4.3,124,143,0.867
2958,79,"Julius Brown, G",TOL,33,14.8,3.5,4.1,117,135,0.867
2959,80,"Chris Harrison-Docks, G",WKU,24,9.9,2.2,2.5,52,60,0.867
2960,81,"Travis Bader, G",OAK,33,20.6,5.0,5.3,164,174,0.943
2961,82,"Johnny Dee, G",USD,32,16.8,3.3,3.6,107,114,0.939
2962,83,"Neil Watson, G",USM,32,10.4,3.0,3.3,97,104,0.933
2963,84,"Brenton Williams, G",SC,34,14.9,3.5,3.8,120,129,0.93
2964,85,"Four McGlynn, G",TOWS,33,8.8,2.6,2.8,86,94,0.915
2965,86,"Josh Greene, G",CSN,35,16.0,4.8,5.3,169,185,0.914
2966,87,"Brett Olson, G",DEN,31,14.5,3.0,3.3,92,102,0.902
2967,88,"Charlie Lee, G",CLEV,29,9.8,2.8,3.1,82,91,0.901
2968,89,"Grant Mullins, G",CLMB,24,11.7,3.3,3.7,80,89,0.899
2969,90,"Tyler Harvey, G",EWU,31,21.8,5.0,5.6,156,174,0.897
2970,91,"Myles Mack, G",RUTG,33,14.9,3.4,3.8,111,124,0.895
2971,92,"Riley Grabau, G",WYO,32,10.4,2.6,2.9,83,93,0.892
2972,93,"Jeff Stubbs, G",JKST,28,7.1,2.9,3.3,82,92,0.891
2973,94,"Nick Kellogg, G",OHIO,34,15.7,2.6,2.9,88,99,0.889
2974,95,"Rodney Glasgow, G",VMI,31,18.4,3.0,3.4,94,106,0.887
2975,96,"Joe Young, G",ORE,32,18.6,4.5,5.1,145,164,0.884
2976,97,"R.J. Hunter, G",GAST,32,18.4,4.3,4.8,137,155,0.884
2977,98,"Kyree Jones, G",UMES,25,13.4,3.6,4.1,90,102,0.882
2978,99,"Billy Baron, G",CAN,33,24.2,6.5,7.4,216,245,0.882
2979,100,"Marcus Paige, G",UNC,32,17.4,3.9,4.4,125,142,0.88
2980,101,"Zavier Turner, G",BALL,30,12.1,3.2,3.6,95,108,0.88
2981,102,"Tyler Haws, G",BYU,32,23.4,6.8,7.8,219,249,0.88
2982,103,"Cezar Guerrero, G",FRES,33,12.6,2.6,3.0,87,99,0.879
2983,104,"Andrew Bock, G",PAC,30,11.0,4.8,5.5,144,164,0.878
2984,105,"Travis Betran, G",PEAY,30,15.9,3.6,4.1,107,122,0.877
2985,106,"Jalan West, G",NWST,31,19.4,5.3,6.0,163,186,0.876
2986,107,"Kevin Pangos, G",GONZ,34,14.1,3.1,3.5,105,120,0.875
2987,108,"CJ Wilcox, G",WASH,32,18.3,3.2,3.7,103,118,0.873
2988,109,"D'Vauntes Smith-Rivera, G",GTWN,31,17.0,4.6,5.3,144,165,0.873
2989,110,"Phil Forte III, G",OKST,33,13.3,2.7,3.1,89,102,0.873
2990,111,"Kenny Chery, G",BAY,34,11.6,2.6,3.0,89,102,0.873
2991,112,"Malcolm Brogdon, G",UVA,34,12.6,3.2,3.6,108,124,0.871
2992,113,"KT Harrell, G",AUB,30,18.3,4.5,5.1,134,154,0.87
2993,114,"C.J. Cooper, G",UTEP,33,9.8,2.4,2.8,80,92,0.87
2994,115,"Parker Wentz, G",ACU,31,13.9,2.6,3.0,80,92,0.87
2995,116,"Marcus Burton, G",WAG,28,11.0,2.4,2.7,66,76,0.868
2996,117,"Brandon Clark, G",SCU,33,16.9,4.4,5.1,145,167,0.868
2997,118,"J.J. Mann, G",BEL,33,18.3,3.8,4.3,124,143,0.867
2998,119,"Julius Brown, G",TOL,33,14.8,3.5,4.1,117,135,0.867
2999,120,"Chris Harrison-Docks, G",WKU,24,9.9,2.2,2.5,52,60,0.867
3000,1,"Riley Grabau, G",WYO,33,9.1,2.8,3.0,92,98,0.939
3001,2,"Andrew Rowsey, G",UNCA,31,19.2,4.5,4.9,140,152,0.921
3002,3,"Johnny Dee, G",USD,31,17.0,3.6,4.0,113,123,0.919
3003,4,"Joe Young, G",ORE,34,20.2,3.3,3.6,112,122,0.918
3004,5,"Four McGlynn, G",TOWS,32,12.0,3.8,4.2,122,133,0.917
3005,6,"Dyami Starks, G",BRY,31,18.6,3.4,3.7,105,115,0.913
3006,7,"Josh Gentry, G",CSF,31,6.2,2.3,2.5,71,78,0.91
3007,8,"Schadrac Casimir, G",IONA,34,14.8,3.0,3.3,101,112,0.902
3008,9,"Stefan Moody, G",MISS,32,16.3,4.6,5.1,146,162,0.901
3009,10,"Yonel Brown, G",KENN,32,15.2,4.2,4.7,135,150,0.9
3010,11,"Jay Harris, G",UIC,30,15.1,5.3,5.9,159,177,0.898
3011,12,"Chasson Randle, G",STAN,32,18.9,5.1,5.7,163,182,0.896
3012,13,"Keith Shamburger, G",MIZ,32,8.8,2.4,2.7,77,86,0.895
3013,14,"Quinn Cook, G",DUKE,33,15.7,2.5,2.8,82,92,0.891
3014,15,"Damion Lee, G",DREX,27,21.4,6.4,7.2,173,195,0.887
3015,16,"Nic Moore, G",SMU,33,14.2,3.0,3.4,100,113,0.885
3016,17,"Tyus Jones, G",DUKE,33,11.6,3.7,4.2,122,138,0.884
3017,18,"Max Landis, G",IPFW,29,9.2,2.3,2.7,68,77,0.883
3018,19,"Jarekious Bradley, G",SEMO,26,16.2,3.2,3.6,83,94,0.883
3019,20,"Aaron Bright, G",SMC,29,10.7,2.7,3.1,78,89,0.876
3020,21,"Nimrod Hilliard, G",NCCU,30,11.8,2.6,3.0,78,89,0.876
3021,22,"Rashad Madden, G",ARK,34,9.7,2.9,3.3,99,113,0.876
3022,23,"D'Vauntes Smith-Rivera, G",GTWN,30,16.2,4.2,4.8,127,145,0.876
3023,24,"Tyler Haws, G",BYU,34,21.9,6.0,6.9,204,233,0.876
3024,25,"Mustafaa Jones, G",FDU,29,13.6,2.4,2.7,69,79,0.873
3025,26,"Charlie Lee, G",CLEV,26,12.3,2.7,3.0,69,79,0.873
3026,27,"R.J. Hunter, G",GAST,33,19.8,5.8,6.7,193,221,0.873
3027,28,"Michael Frazier II, G",FLA,26,12.1,2.3,2.7,61,70,0.871
3028,29,"Malcolm Brogdon, G",UVA,32,13.9,3.4,3.9,108,124,0.871
3029,30,"Warren Gillis, G",CCAR,33,13.1,3.2,3.7,107,123,0.87
3030,31,"Kyan Anderson, G",TCU,33,13.4,3.6,4.2,120,138,0.87
3031,32,"Myles Davis, G",XAV,33,10.7,2.9,3.4,97,112,0.866
3032,33,"Melo Trimble, G",MD,33,16.3,6.0,7.0,199,230,0.865
3033,34,"David Walker, G",NE,34,13.4,3.4,3.9,115,133,0.865
3034,35,"Martin Hermannsson, G",LIU,30,10.1,3.4,3.9,102,118,0.864
3035,36,"Max Guercy, G",RICE,32,9.8,2.4,2.8,76,88,0.864
3036,37,"Michael Bryson, G",UCSB,32,14.0,2.2,2.5,69,80,0.863
3037,38,"Jared Brownridge, G",SCU,32,15.9,2.9,3.4,94,109,0.862
3038,39,"Reed Timmer, G",DRKE,31,11.5,3.0,3.5,93,108,0.861
3039,40,"Jalan West, G",NWST,31,19.6,5.4,6.3,167,194,0.861
3040,41,"Marcus Paige, G",UNC,35,13.9,2.5,2.9,86,100,0.86
3041,42,"Reese Morgan, G",CP,27,10.0,3.6,4.2,98,114,0.86
3042,43,"Ashton Moore, G",CIT,30,18.0,3.9,4.5,116,135,0.859
3043,44,"Keon Moore, G",WIN,32,18.5,3.6,4.2,116,135,0.859
3044,45,"Kellen Dunham, G",BUT,32,16.7,4.1,4.8,132,154,0.857
3045,46,"Julius Brown, G",TOL,33,16.3,2.5,3.0,84,98,0.857
3046,47,"Brandon Clark, G",SCU,32,15.8,4.1,4.8,131,153,0.856
3047,48,"Daishon Knight, G",ILST,33,14.3,2.9,3.4,95,111,0.856
3048,49,"Jontrell Walker, G",IW,26,13.9,3.2,3.7,82,96,0.854
3049,50,"Yogi Ferrell, G",IND,33,16.1,3.2,3.7,105,123,0.854
3050,51,"Jack Gibbs, G",DAV,24,16.3,4.1,4.8,99,116,0.853
3051,52,"Alex Mitola, G",DART,28,12.4,2.3,2.7,64,75,0.853
3052,53,"Josh Hawkinson, F",WSU,31,14.7,3.7,4.4,116,136,0.853
3053,54,"Parker Wentz, G",ACU,31,11.7,2.6,3.0,80,94,0.851
3054,55,"Nick Lindner, G",LAF,30,12.8,3.6,4.2,108,127,0.85
3055,56,"Ryan Boatright, G",CONN,34,17.4,4.2,4.9,142,167,0.85
3056,57,"Brian White, F",CIT,30,7.1,2.3,2.7,68,80,0.85
3057,58,"Tyler Harvey, G",EWU,31,22.9,4.7,5.6,147,173,0.85
