,GP,MPG,TOPG,AP40M,RK_AST,STP40M,PF,RK_STL,BLKP40M,RK_BLK,PTS,FG%,3P%,FT%,RK_SCO,FGA,3PA,FTA,ORPG,DRPG,RP40,RK_REB,PLAYER,TEAM,allstar
0,2.0,31.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.0,5.5,12.1,71.0,AJ Brodeur,PENN,False
1,4.0,23.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.5,7.3,14.7,98.0,Abdul Lewis,NJIT,False
2,3.0,28.7,0.0,0.0,121.0,0.0,9.0,121.0,3.26,56.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Abdul-Malik Abu,NCST,False
3,3.0,35.3,1.66666666667,0.0,121.0,3.02,9.0,35.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ahmad Thomas,UNCA,False
4,4.0,35.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,25.8,0.42,0.207,0.935,12.0,20.3,7.3,7.8,0.0,0.0,0.0,121.0,Alec Peters,VALP,False
5,3.0,31.0,3.33333333333,10.3,9.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Alec Wintering,PORT,False
6,2.0,26.5,0.0,8.3,68.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Alex Copeland,YALE,False
7,3.0,29.3,2.0,7.3,76.0,3.18,5.0,73.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Alex Robinson,TCU,False
8,3.0,29.0,1.33333333333,0.0,121.0,3.22,2.0,87.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Alterique Gilbert,CONN,False
9,3.0,31.0,1.66666666667,7.7,42.0,3.44,3.0,29.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Amadi Udenyi,PEPP,False
10,3.0,29.3,1.33333333333,0.0,121.0,3.18,10.0,68.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Amar Stukes,LAS,False
11,3.0,27.0,0.0,0.0,121.0,0.0,11.0,121.0,6.42,6.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Amida Brimah,CONN,False
12,4.0,29.3,0.0,0.0,121.0,0.0,12.0,121.0,4.44,19.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.8,7.0,12.0,94.0,Amile Jefferson,DUKE,False
13,3.0,17.0,0.0,0.0,121.0,0.0,8.0,121.0,4.71,92.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Anas Mahmoud,LOU,False
14,3.0,17.0,0.0,0.0,121.0,0.0,11.0,121.0,7.06,24.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Andrew Eudy,CAMP,False
15,3.0,27.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.7,9.0,20.2,5.0,Angel Delgado,HALL,False
16,3.0,32.3,2.33333333333,7.0,63.0,3.3,8.0,36.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Angel Rivera,STET,False
17,3.0,24.3,2.66666666667,0.0,121.0,4.38,6.0,46.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Anthony Cowan,MD,False
18,2.0,38.5,1.0,6.8,26.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Anthony Dallier,YALE,False
19,3.0,29.0,2.66666666667,0.0,121.0,3.68,6.0,41.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Anthony Lawrence Jr.,MIA,False
20,5.0,32.8,1.8,0.0,121.0,3.41,10.0,21.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Anthony Mosley,DEL,False
21,3.0,27.3,2.0,8.8,44.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Anthony Vanhook,CHAR,False
22,3.0,27.3,0.0,0.0,121.0,0.0,10.0,121.0,3.41,52.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.3,8.0,13.7,73.0,Antonio Campbell,OHIO,False
23,2.0,29.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.5,0.467,0.444,0.643,91.0,15.0,4.5,7.0,3.0,6.5,12.9,68.0,Arnaud William Adala Moto,TOWS,False
24,4.0,32.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.5,10.0,17.8,2.0,Aubrey Williams,KENN,False
25,2.0,29.0,3.0,10.3,11.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Austin Luke,BEL,False
26,3.0,32.7,2.0,6.5,75.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,B.J. Taylor,UCF,False
27,3.0,35.3,3.0,6.0,78.0,2.64,5.0,75.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,B.J. Tyson,ECU,False
28,3.0,34.7,0.0,0.0,121.0,0.0,7.0,121.0,6.92,1.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.3,7.0,13.1,24.0,Ben Lammers,GT,False
