,GP,MPG,TOPG,AP40M,RK_AST,STP40M,PF,RK_STL,BLKP40M,RK_BLK,PTS,FG%,3P%,FT%,RK_SCO,FGA,3PA,FTA,ORPG,DRPG,RP40,RK_REB,PLAYER,TEAM,allstar
2671,27.6666666667,35.4,2.55080838702,6.96666666667,18.6666666667,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mike Slattery,DEL,False
2672,32.0,34.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.3,0.455,0.366,0.778,90.0,13.3,3.8,4.8,0.0,0.0,0.0,121.0,Mike Smith,ETSU,False
2673,29.0,31.2,0.0,0.0,121.0,0.0,70.0,121.0,3.045,38.0,20.8,0.557,0.0,0.753,33.5,12.7,0.05,8.9,3.85,6.35,13.05,18.0,Mike Sweetney,GTWN,False
2674,34.0,29.5,1.76470588235,5.8,93.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mike Talley,EMU,False
2675,31.0,32.9,5.41935483871,5.5,93.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mike Taylor,ISU,False
2676,32.5,26.95,0.0,0.0,121.0,0.0,110.0,121.0,2.4,93.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mike Tisdale,ILL,False
2677,30.75,35.475,3.57143817204,5.55,61.75,2.16,68.0,72.5,0.0,121.0,17.9,0.438,0.356,0.864,76.0,13.7,5.7,4.5,0.0,0.0,0.0,121.0,Mike Trimboli,UVM,False
2678,33.0,30.1,3.06060606061,6.0,99.0,2.45,88.0,63.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mike Tuitt,HAMP,False
2679,32.0,30.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.2,6.6,12.9,25.0,Mike Wallace,MOST,False
2680,32.0,29.8,0.0,0.0,121.0,0.0,82.0,121.0,1.97,111.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mike Wells,WKU,False
2681,31.5,29.95,2.19242424242,0.0,121.0,2.645,94.0,60.5,0.0,121.0,18.8,0.536,0.333,0.773,44.0,13.6,0.1,5.4,0.0,0.0,0.0,121.0,Mike Williams,WMU,False
2682,30.0,35.8,2.16666666667,5.35,64.0,2.77,52.0,6.0,0.0,121.0,19.3,0.514,0.439,0.794,24.0,13.4,4.6,4.4,0.0,0.0,0.0,121.0,Mikh McKinney,SAC,False
2683,32.0,32.6,2.6875,6.2,43.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mikhail Torrance,ALA,False
2684,30.0,36.2,1.56666666667,0.0,121.0,2.47,78.0,26.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Milton Burton,HART,False
2685,20.0,21.8,0.0,0.0,121.0,0.0,80.0,121.0,3.13,70.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Milton Riley,WSU,False
2686,30.0,26.9,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,6.4,13.5,29.0,Mindaugas Katelynas,CHAT,False
2687,30.0,34.2,3.66666666667,0.0,121.0,4.09,75.0,3.0,0.0,121.0,25.3,0.484,0.349,0.699,3.0,18.3,6.2,7.9,0.0,0.0,0.0,121.0,Mire Chatman,TRGV,False
2688,31.0,30.25,2.28474399164,6.1,79.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mitch Johnson,STAN,False
2689,33.0,29.5,0.0,0.0,121.0,0.0,72.0,121.0,2.14,96.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mitchell Anderson,ARPB,False
2690,26.0,31.2,2.15384615385,6.3,49.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mitchell Badillo,IW,False
2691,30.0,32.3,1.7,5.4,110.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mitchell Baldwin,CHAR,False
2692,18.0,31.85,2.23333333333,0.0,121.0,2.47,71.0,113.0,0.0,121.0,16.8,0.476,0.2,0.645,115.0,13.7,2.5,5.2,0.0,0.0,0.0,121.0,Mitchell Beauford,STON,False
2693,30.0,25.7,0.0,0.0,121.0,0.0,93.5,121.0,3.68,31.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mitchell Watt,BUFF,False
2694,35.0,26.1,0.0,0.0,121.0,0.0,72.0,121.0,2.98,53.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mo Alie-Cox,VCU,False
2695,29.0,30.4,1.72413793103,0.0,121.0,2.59,74.0,77.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mohamed Hachad,NW,False
2696,27.0,29.6,0.0,0.0,121.0,0.0,90.0,121.0,2.86,43.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,5.4,10.8,84.0,Mohamed Kone,VALP,False
2697,33.0,33.8,1.06060606061,6.2,36.0,2.15,43.0,67.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Monte Morris,ISU,False
2698,32.5,31.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,5.55,11.2,52.5,Montrezl Harrell,LOU,False
2699,30.0,32.85,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,24.15,0.4915,0.45,0.8205,10.0,16.5,4.6,7.05,0.0,0.0,0.0,121.0,Morris Almond,RICE,False
2700,31.0,31.1,1.87096774194,0.0,121.0,2.61,61.0,69.0,0.0,121.0,18.3,0.421,0.412,0.816,81.0,14.1,7.0,4.4,0.0,0.0,0.0,121.0,Morris Finley,UAB,False
2701,27.0,21.0,0.0,0.0,121.0,0.0,51.0,121.0,3.17,58.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mory Correa,WYO,False
2702,32.0,27.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.9,5.2,11.9,80.0,Mouphtaou Yarou,NOVA,False
2703,26.25,25.125,0.0,0.0,121.0,0.0,81.0,121.0,4.8425,13.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.9,5.0,10.6,99.0,Moussa Badiane,ECU,False
2704,33.0,16.3,0.0,0.0,121.0,0.0,110.0,121.0,4.99,65.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Moussa Gueye,VALP,False
2705,32.0,30.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.4,0.428,0.35,0.732,69.0,14.8,6.2,3.5,0.0,0.0,0.0,121.0,Murphy Burnatowski,COLG,False
2706,32.0,31.35,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.25,6.15,11.95,34.5,Murphy Holloway,MISS,False
2707,29.5,28.0,0.0,0.0,121.0,0.0,65.0,121.0,2.645,67.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mustafa Al-Sayyad,FRES,False
2708,30.75,30.925,2.91867563286,6.6,65.75,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mustafa Shakur,ARIZ,False
2709,28.0,30.5,3.07142857143,9.3,8.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mychal Covington,OAK,False
2710,28.0,26.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.6,5.2,11.6,102.0,Mychal Kearse,MSM,False
2711,33.0,30.4,3.0303030303,6.9,43.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Myck Kabongo,TEX,False
2712,31.5,32.85,2.13810483871,0.0,121.0,2.18,49.5,92.5,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Myles Mack,RUTG,False
2713,33.0,22.4,0.0,0.0,121.0,0.0,78.0,121.0,4.76,18.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Myles Turner,TEX,False
2714,32.0,29.8,2.0,6.9,47.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Naadir Tharpe,KU,False
2715,31.0,19.3,0.0,0.0,121.0,0.0,89.5,121.0,4.64,47.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Naofall Folahan,WAG,False
2716,34.0,27.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,5.5,11.9,93.0,Nate Austin,BYU,False
2717,30.0,35.2,3.13333333333,0.0,121.0,2.19,72.0,65.0,0.0,121.0,17.5,0.4,0.335,0.773,90.0,12.7,6.0,6.9,0.0,0.0,0.0,121.0,Nate Bowie,UCA,False
2718,28.0,34.2,4.82142857143,0.0,121.0,2.46,90.0,52.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Brown,SPU,False
2719,28.0,24.9,1.71428571429,0.0,121.0,2.93,55.0,92.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Duhon,CHS,False
2720,32.0,32.45,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.6,0.4975,0.4185,0.8455,81.5,12.4,4.4,4.1,0.0,0.0,0.0,121.0,Nate Funk,CREI,False
2721,31.0,33.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.2,0.622,0.389,0.739,113.0,10.7,0.6,4.9,0.0,0.0,0.0,121.0,Nate Harris,USU,False
2722,30.5,28.7,2.8125,0.0,121.0,2.53,100.0,117.0,2.24,79.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,7.6,15.3,4.0,Nate Lofton,SELA,False
2723,27.0,25.9,0.0,0.0,121.0,0.0,67.0,121.0,2.8,66.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Lufkin,HC,False
2724,33.0,26.1,1.12121212121,0.0,121.0,2.74,58.0,78.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Mason,MINN,False
2725,27.3333333333,12.9666666667,0.0,0.0,121.0,0.0,63.3333333333,121.0,6.06333333333,69.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Maxey,AMCC,False
2726,29.0,30.0,2.24137931034,0.0,121.0,2.71,55.0,50.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Miller,BGSU,False
2727,32.0,31.8,2.0625,5.8,76.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Robinson,WASH,False
2728,31.0,37.0,3.38709677419,5.1,66.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Rohnert,DEN,False
2729,25.5,32.8,0.0,0.0,121.0,0.0,61.0,121.0,2.19,67.0,18.0,0.517,0.0,0.75,93.0,13.1,0.1,5.9,0.0,0.0,0.0,121.0,Nate Williams,GAST,False
2730,32.0,35.6333333333,2.21983952428,6.73333333333,17.0,0.0,0.0,121.0,0.0,121.0,21.1666666667,0.462333333333,0.347333333333,0.797333333333,14.6666666667,15.4,4.13333333333,6.9,0.0,0.0,0.0,121.0,Nate Wolters,SDST,False
2731,31.0,35.0,1.64516129032,0.0,121.0,2.18,80.0,72.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nathan Healy,APP,False
2732,29.0,17.4,0.0,0.0,121.0,0.0,96.0,121.0,3.48,81.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nathaniel Parker,UNO,False
2733,30.0,32.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,4.8,9.9,81.0,Neal Pitt,UMES,False
2734,29.0,26.0,0.0,0.0,121.0,0.0,84.0,121.0,4.66,16.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Neil Ashby,CHAT,False
2735,33.0,31.25,2.33333333333,6.0,85.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Neil Watson,USM,False
2736,24.0,31.9,1.875,0.0,121.0,2.61,62.0,35.0,5.54,1.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,6.8,11.9,30.0,Nerlens Noel,UK,False
2737,32.5,33.15,2.50662878788,6.05,48.5,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nic Moore,SMU,False
2738,29.0,32.65,2.42548076923,5.55,87.0,2.81,49.0,46.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nic Wise,ARIZ,False
2739,34.0,29.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,6.0,11.9,47.0,Nicchaeus Doaks,CHAT,False
2740,13.5,32.0,2.0,0.0,121.0,3.33,1.0,4.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.7,4.7,12.0,71.0,Nicholas Egland,SOU,False
2741,27.0,31.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,5.4,10.0,76.0,Nicholas West,AAMU,False
2742,17.5,32.45,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.55,0.4295,0.298,0.593,54.0,17.15,2.3,5.3,0.0,0.0,0.0,121.0,Nick Aldridge,WCU,False
2743,29.6666666667,30.2333333333,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,19.0,0.425333333333,0.415666666667,0.793333333333,44.3333333333,13.6333333333,6.66666666667,5.83333333333,0.0,0.0,0.0,121.0,Nick Barbour,HP,False
2744,26.0,22.7,0.0,0.0,121.0,0.0,76.3333333333,121.0,7.07333333333,4.33333333333,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Billings,BING,False
2745,32.5,33.0,3.11979166667,7.5,16.0,2.41,66.0,55.0,0.0,121.0,17.2,0.481,0.396,0.702,99.0,11.8,5.1,5.4,0.0,0.0,0.0,121.0,Nick Calathes,FLA,False
2746,32.0,29.3,0.0,0.0,121.0,0.0,83.5,121.0,2.89,41.5,18.4,0.538,0.351,0.677,77.0,13.5,1.2,5.1,3.1,5.5,11.75,69.0,Nick Collison,KU,False
2747,28.0,25.4,0.0,0.0,121.0,0.0,74.0,121.0,2.7,91.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Cook,JVST,False
2748,28.0,33.6,2.71428571429,6.8,33.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick D'Antoni,W&M;,False
2749,27.0,27.6,0.0,0.0,121.0,0.0,74.5,121.0,2.925,47.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Dewitz,ORST,False
2750,33.0,31.6,2.21212121212,5.4,110.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Dials,AKR,False
2751,30.75,29.9,0.0,0.0,121.0,0.0,55.5,121.0,2.06,96.0,21.2333333333,0.546,0.369666666667,0.827666666667,17.0,14.1,2.73333333333,5.9,2.55,7.075,12.85,35.25,Nick Fazekas,NEV,False
2752,32.0,27.9,2.4375,0.0,121.0,2.77,92.0,59.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Grant,DRKE,False
2753,32.0,35.2,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,16.8,0.448,0.453,0.837,118.0,12.5,6.7,3.1,0.0,0.0,0.0,121.0,Nick Jacobson,UTAH,False
2754,32.0,31.2,1.8125,0.0,121.0,2.44,58.0,71.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Johnson,ARIZ,False
2755,30.0,30.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.6,0.513,0.449,0.792,92.0,12.4,3.3,4.3,0.0,0.0,0.0,121.0,Nick Lewis,USD,False
2756,30.0,32.0,1.86666666667,6.7,27.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Lindner,LAF,False
2757,26.0,29.2,2.96153846154,7.5,33.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Mitchell,GRAM,False
2758,28.0,35.1,2.64285714286,0.0,121.0,2.2,77.0,46.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Murphy,JVST,False
2759,28.0,22.4,0.0,0.0,121.0,0.0,92.0,121.0,2.68,103.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Neumann,FAU,False
2760,29.5,27.2,0.0,0.0,121.0,0.0,86.0,121.0,4.175,13.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Schneiders,UPST,False
2761,34.0,16.7,0.0,0.0,121.0,0.0,90.0,121.0,3.8,89.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Shepherd,TXSO,False
2762,32.0,37.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,23.2,0.449,0.335,0.739,6.0,18.8,6.7,5.5,0.0,0.0,0.0,121.0,Nick Stapleton,PEAY,False
2763,27.0,35.7,3.07407407407,6.3,23.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Weiermiller,TRGV,False
2764,32.0,33.45,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.35,0.498,0.394,0.7825,96.5,12.9,2.45,4.45,0.0,0.0,0.0,121.0,Nick Young,USC,False
2765,28.0,25.1,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.3,6.0,16.3,10.0,Nigel Dixon,WKU,False
2766,32.0,24.8,0.0,0.0,121.0,0.0,81.0,121.0,3.03,72.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nigel Spikes,MRSH,False
2767,30.0,36.8,2.83333333333,6.4,17.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nigel Williams-Goss,WASH,False
2768,29.5,30.55,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.2,6.35,12.4,29.0,Nigel Wyatte,WAG,False
2769,30.0,33.8,3.33333333333,8.0,7.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nikola Stojakovic,MORE,False
2770,31.5,33.55,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.3,0.504,0.354,0.752,86.0,12.8,2.5,4.8,3.0,6.8,11.7,25.5,Nikola Vucevic,USC,False
2771,30.0,35.05,2.76666666667,6.4,35.5,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nimrod Hilliard,LAM,False
2772,31.5,28.35,0.0,0.0,121.0,0.0,92.5,121.0,3.305,32.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.2,6.6,12.7,56.0,Nino Johnson,SEMO,False
2773,32.0,33.0,0.0,0.0,121.0,0.0,85.0,121.0,2.84,28.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nkem Ojougboh,NE,False
2774,32.5,29.55,0.0,0.0,121.0,0.0,99.0,121.0,2.685,58.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nnanna Egwu,ILL,False
2775,31.0,30.65,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.9,0.6065,0.0,0.739,51.5,11.7,0.05,6.35,0.0,0.0,0.0,121.0,Noah Dahlman,WOF,False
2776,33.0,30.25,0.0,0.0,121.0,0.0,70.0,121.0,2.205,82.5,16.7,0.565,0.29,0.839,99.0,11.1,1.0,4.7,0.0,0.0,0.0,121.0,Noah Hartsock,BYU,False
2777,30.0,26.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.4,6.6,13.6,37.0,Noah Vonleh,IND,False
2778,28.0,22.9,0.0,0.0,121.0,0.0,95.0,121.0,2.56,114.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Noel Felix,FRES,False
2779,33.0,34.65,3.20588235294,6.1,45.0,0.0,0.0,121.0,0.0,121.0,19.3,0.452,0.37,0.7985,55.0,14.85,4.2,5.35,0.0,0.0,0.0,121.0,Nolan Smith,DUKE,False
2780,33.0,34.2,2.12121212121,0.0,121.0,2.27,82.0,40.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Norman Powell,UCLA,False
2781,33.5,34.9,2.74643493761,5.55,69.0,2.34,80.5,49.0,0.0,121.0,21.6,0.443,0.356,0.853,12.0,15.7,4.0,7.4,0.0,0.0,0.0,121.0,Norris Cole,CLEV,False
2782,31.0,23.2,0.0,0.0,121.0,0.0,93.0,121.0,4.12,29.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nosa Obasuyi,RAD,False
2783,31.0,30.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.2,0.412,0.342,0.818,66.0,14.6,6.2,5.0,0.0,0.0,0.0,121.0,O'Darien Bassett,TROY,False
2784,29.0,30.0,3.41379310345,0.0,121.0,2.71,99.0,65.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,O'Neal Carter,COOK,False
2785,31.5,36.95,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.1,7.9,12.95,1.0,O.D. Anosike,SIE,False
2786,29.0,34.0,2.8275862069,6.9,14.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,O.J. Avworo,NAVY,False
2787,32.0,36.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.8,0.444,0.408,0.8,27.0,16.3,6.6,4.5,0.0,0.0,0.0,121.0,O.J. Mayo,USC,False
2788,32.0,34.1,2.65625,0.0,121.0,2.05,64.0,88.0,0.0,121.0,18.2,0.452,0.362,0.791,43.0,12.6,2.2,7.6,0.0,0.0,0.0,121.0,Obi Emegano,ORU,False
2789,29.5,34.1,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.25,6.35,12.4,10.5,Obie Nwadike,CCSU,False
2790,28.6666666667,33.5333333333,3.35200079861,5.36666666667,95.6666666667,4.09666666667,76.3333333333,2.33333333333,0.0,121.0,18.75,0.4245,0.3605,0.768,48.5,14.7,6.55,5.05,0.0,0.0,0.0,121.0,Obie Trotter,AAMU,False
2791,32.0,29.1,0.0,0.0,121.0,0.0,82.0,121.0,2.84,48.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Octavius Ellis,CIN,False
2792,29.5,33.1,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.5,0.4935,0.3205,0.8115,87.0,12.4,2.45,5.5,2.8,6.45,11.1,41.5,Odartey Blankson,UNLV,False
2793,29.0,37.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,23.1,0.483,0.313,0.762,8.0,16.8,3.4,7.7,2.3,6.2,9.1,54.0,Odell Bradley,IUPU,False
2794,31.0,29.3,2.8064516129,6.4,81.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Odie Williams,ARST,False
2795,28.0,34.0,3.39285714286,0.0,121.0,2.52,66.0,59.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Oliver Holmes,UNCA,False
2796,31.0,34.2,2.03448275862,0.0,121.0,3.285,86.5,13.5,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Oliver Lafayette,HOU,False
2797,32.0,36.95,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,19.0,0.4505,0.35,0.785,44.5,13.8,5.65,5.8,0.0,0.0,0.0,121.0,Olivier Hanlan,BC,False
2798,28.5,21.15,0.0,0.0,121.0,0.0,84.0,121.0,3.785,66.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Olli Ahvenniemi,MAINE,False
